2017-09-01	0.000000	0.001243	0.001243.1	-0.007874	0.000000.1	3097600.000000
2014-12-22	0.006936	0.14315799999999998	0.14663299999999999	0.1325	0.29936999999999997	3999700.0
2014-12-19	0.000408	0.134353	0.14316099999999998	0.130181	0.017609	8100200.0
2014-12-18	0.014493	0.136214	0.152204	0.13104100000000002	0.616336	4911800.0
2014-12-17	0.011307	0.140738	0.149774	0.135981	0.47546000000000005	4442200.0
2014-12-16	-0.0018809999999999999	0.137168	0.148561	0.126487	-0.079246	5401000.0
2014-12-15	-0.0014609999999999998	0.138825	0.143091	0.125789	-0.061634	4515900.0
2014-12-12	-0.009917	0.12870399999999999	0.142783	0.12424500000000001	-0.42263	3724600.0
2014-12-11	0.010017	0.13527	0.15304500000000001	0.13527	0.42263	4558800.0
2014-12-10	-0.00457	0.131733	0.142586	0.12984600000000002	-0.193699	4163300.0
2014-12-09	0.001873	0.138344	0.143071	0.130071	0.079246	3999600.0
2014-12-08	0.010727	0.136221	0.151989	0.136221	0.449032	4903800.0
2014-12-05	-0.007723000000000001	0.124602	0.13076500000000002	0.119387	-0.325771	4755900.0
2014-12-04	0.00020899999999999998	0.135744	0.141197	0.12981600000000001	0.008801	2910000.0
2014-12-03	-0.00020899999999999998	0.1393	0.14119600000000002	0.13124	-0.008801	4661000.0
2014-12-02	0.004613	0.138363	0.147175	0.129314	0.19371	6949800.0
2014-12-01	0.005482	0.12903900000000001	0.156816	0.127123	0.22891999999999998	8389600.0
2014-11-28	0.013028999999999999	0.139382	0.155877	0.139382	0.537091	3030200.0
2014-11-26	0.007532	0.136477	0.14771900000000002	0.136477	0.308174	3554200.0
2014-11-25	-0.005138	0.136716	0.136716	0.125775	-0.211319	5812000.0
2014-11-24	-0.011429	0.136945	0.13838699999999998	0.1206	-0.475468	3938100.0
2014-11-21	0.002972	0.140806	0.142012	0.128993	0.123276	4304300.0
2014-11-20	-0.003385	0.134302	0.138627	0.126854	-0.140881	3242200.0
2014-11-19	0.00042300000000000004	0.132138	0.138628	0.128052	0.017605000000000003	3807200.0
2014-11-18	0.003611	0.141051	0.14563399999999999	0.133331	0.14968900000000002	3837000.0
2014-11-17	0.009434	0.139153	0.14938099999999999	0.133796	0.38742	4181700.0
2014-11-14	-0.006391	0.133324	0.135502	0.12412999999999999	-0.264152	4937500.0
2014-11-13	-0.003397	0.138155	0.14394200000000001	0.127063	-0.140873	6020400.0
2014-11-12	-0.010088	0.124525	0.12953699999999999	0.11688599999999999	-0.422638	7148500.0
2014-11-11	-0.00021	0.135744	0.139323	0.13001600000000002	-0.0088	3751600.0
2014-11-10	0.00976	0.138153	0.149721	0.13381600000000002	0.405021	7325000.0
2014-11-07	0.002553	0.136952	0.1442	0.132845	0.10566400000000001	5179500.0
2014-11-06	-0.019808000000000003	0.130297	0.133139	0.108984	-0.836464	8836900.0
2014-11-05	0.021730000000000003	0.133324	0.160665	0.133324	0.8980899999999999	9145600.0
2014-11-04	0.003635	0.131373	0.144486	0.129673	0.14968099999999998	5769900.0
2014-11-03	0.008844	0.137213	0.14921800000000002	0.135989	0.360996	6521700.0
2014-10-31	-0.0019379999999999998	0.140145	0.141612	0.12131800000000001	-0.079246	7530200.0
2014-10-30	0.012093000000000001	0.143291	0.150963	0.1376	0.48867	13175400.0
2014-10-29	-0.020055	0.1337	0.145098	0.11405799999999999	-0.826996	9906100.0
2014-10-28	-0.00021099999999999998	0.15116	0.153827	0.131279	-0.008705	8737400.0
2014-10-27	-0.000633	0.149947	0.15552	0.14388900000000002	-0.026119	4309600.0
2014-10-24	0.0042369999999999994	0.14873599999999998	0.155792	0.147032	0.17411	3322900.0
2014-10-23	0.000424	0.14776199999999998	0.15482100000000001	0.142163	0.017407	4837400.0
2014-10-22	0.00554	0.14751199999999998	0.159995	0.146777	0.22633699999999998	5346000.0
2014-10-21	0.003207	0.150946	0.154138	0.143825	0.13058499999999998	5173300.0
2014-10-20	0.012116	0.149481	0.165885	0.14873599999999998	0.48748400000000003	5548600.0
2014-10-17	-0.003235	0.15170799999999998	0.152947	0.12767799999999999	-0.130573	8993400.0
2014-10-16	-0.010246	0.136966	0.145058	0.125442	-0.41785900000000004	9931500.0
2014-10-15	-0.001066	0.145307	0.16784000000000002	0.12228299999999999	-0.043518	11743000.0
2014-10-14	0.022900999999999998	0.156001	0.185315	0.15274400000000002	0.914048	11546100.0
2014-10-13	0.016404	0.14593499999999998	0.18387799999999999	0.145425	0.644188	10676800.0
2014-10-10	0.006246	0.154117	0.16334100000000001	0.15181	0.24374	6564800.0
2014-10-09	-0.0046619999999999995	0.147715	0.158172	0.14235899999999999	-0.182808	10329900.0
2014-10-08	0.020390000000000002	0.149516	0.173719	0.149256	0.78347	5802800.0
2014-10-07	0.001588	0.14639000000000002	0.162029	0.145347	0.06094	4618100.0
2014-10-06	-0.001586	0.152899	0.154721	0.14301	-0.06094	3494800.0
2014-10-03	0.000226	0.150558	0.151859	0.133638	0.008701	5366900.0
2014-10-02	0.000907	0.14587	0.157855	0.14587	0.034825	6439700.0
2014-10-01	0.01008	0.15268299999999999	0.16531500000000002	0.150315	0.383037	5901500.0
2014-09-30	0.000458	0.149789	0.15874000000000002	0.144786	0.017399	4050500.0
2014-09-29	0.004143	0.145563	0.154552	0.139482	0.156696	3374100.0
2014-09-26	0.00277	0.148471	0.155894	0.141843	0.10447000000000001	3378300.0
2014-09-25	-0.002762	0.14741400000000002	0.154552	0.145563	-0.10447000000000001	4323400.0
2014-09-24	0.001152	0.14953	0.153765	0.145295	0.04353	3662200.0
2014-09-23	-0.00161	0.14873599999999998	0.152171	0.144772	-0.06094	3316400.0
2014-09-22	-0.005035	0.146895	0.152679	0.141374	-0.19151300000000002	5335600.0
2014-09-19	0.009473	0.150859	0.161741	0.150594	0.35691799999999996	5639100.0
2014-09-18	-0.0066560000000000005	0.147681	0.152954	0.134762	-0.252449	4775700.0
2014-09-17	-0.008195000000000001	0.144029	0.152397	0.133046	-0.313392	4115300.0
2014-09-16	0.012912	0.14953	0.16780599999999998	0.14953	0.487487	4118800.0
2014-09-15	0.000231	0.150325	0.15721300000000002	0.145027	0.008713	3919700.0
2014-09-12	-0.015888	0.14326	0.144303	0.127617	-0.609371	4234500.0
2014-09-11	0.006856	0.15004800000000001	0.157661	0.145061	0.261166	2844600.0
2014-09-10	-0.004776	0.14690699999999998	0.149258	0.139069	-0.18282	2939700.0
2014-09-09	-0.01324	0.145126	0.14718900000000001	0.131721	-0.5136029999999999	6825800.0
2014-09-08	-0.005135	0.14668399999999998	0.149505	0.137451	-0.200218	3189100.0
2014-09-05	0.014266	0.152898	0.165124	0.151337	0.548427	6021000.0
2014-09-04	-0.000453	0.145875	0.149776	0.13833499999999999	-0.017414	3249800.0
2014-09-03	0.008676	0.152407	0.1608	0.152407	0.330803	2807400.0
2014-09-02	-0.013513999999999998	0.14666600000000002	0.14977000000000001	0.128296	-0.52232	3755100.0
2014-08-29	0.0038439999999999998	0.14743699999999998	0.153151	0.144321	0.147999	2615100.0
2014-08-28	0.009126	0.145066	0.16026700000000002	0.145066	0.348202	2949900.0
2014-08-27	0.006661	0.14873599999999998	0.156651	0.14873599999999998	0.25245300000000004	2384400.0
2014-08-26	-0.0082	0.151091	0.153446	0.138269	-0.313381	2242600.0
2014-08-25	0.005036	0.151891	0.157677	0.149788	0.191505	2091500.0
2014-08-22	-0.004785	0.146903	0.152662	0.13852799999999998	-0.182808	2823900.0
2014-08-21	0.0018260000000000001	0.150833	0.157388	0.148473	0.069641	3109600.0
2014-08-20	0.00022799999999999999	0.142703	0.149785	0.142179	0.008709	2639700.0
2014-08-19	0.009682	0.15323699999999998	0.16012200000000001	0.14794100000000002	0.36562	2720600.0
2014-08-18	-0.000921	0.151646	0.156673	0.145032	-0.034821	2979800.0
2014-08-15	-0.00022999999999999998	0.14873599999999998	0.159051	0.144768	-0.008709	4392400.0
2014-08-14	0.008359	0.150869	0.159404	0.149802	0.313389	3162300.0
2014-08-13	-0.0034700000000000004	0.138902	0.15033	0.13411700000000001	-0.130573	5265700.0
2014-08-12	0.003715	0.14846900000000002	0.157272	0.147135	0.139271	3515000.0
2014-08-11	-0.010797	0.14873599999999998	0.150583	0.135805	-0.409138	4739800.0
2014-08-08	0.021352	0.151162	0.173533	0.150892	0.792187	4982400.0
2014-08-07	0.010671	0.153639	0.167804	0.151187	0.391723	4409500.0
2014-08-06	-0.010094	0.144151	0.144151	0.129051	-0.374328	10041500.0
2014-08-05	-0.011601	0.14447100000000002	0.151401	0.131411	-0.43525699999999995	4339700.0
2014-08-04	-0.005078	0.150327	0.151122	0.12301400000000001	-0.19150899999999998	6639300.0
2014-08-01	0.0006929999999999999	0.150062	0.16306500000000002	0.147674	0.026104000000000002	4193700.0
2014-07-31	-0.012883000000000002	0.149652	0.149652	0.132102	-0.491841	5675300.0
2014-07-30	-0.0107	0.166115	0.166115	0.140461	-0.41290600000000005	6945200.0
2014-07-29	-0.011023	0.16530699999999998	0.16530699999999998	0.144804	-0.43011099999999997	5499600.0
2014-07-28	0.013858	0.159369	0.18041600000000002	0.159369	0.5333359999999999	5568900.0
2014-07-25	-0.000893	0.164824	0.167939	0.157814	-0.034412	7059000.0
2014-07-24	-0.00067	0.165082	0.165082	0.15548299999999998	-0.025807	3955400.0
2014-07-23	-0.002227	0.167147	0.167147	0.159381	-0.086017	3476000.0
2014-07-22	0.0	0.16559400000000002	0.167923	0.161193	0.0	2808200.0
2014-07-21	0.00044500000000000003	0.162487	0.166631	0.157049	0.017196	2977000.0
2014-07-18	0.007631999999999999	0.16666199999999998	0.172925	0.158573	0.292481	3263600.0
2014-07-17	-0.004914	0.158073	0.16456500000000002	0.15573599999999999	-0.189247	4331300.0
2014-07-16	0.006745999999999999	0.16588599999999998	0.17059100000000002	0.158305	0.25806799999999996	3802100.0
2014-07-15	0.006564	0.162487	0.170907	0.161698	0.249466	3744700.0
2014-07-14	-0.007859999999999999	0.162226	0.165881	0.152567	-0.301079	3831100.0
2014-07-11	-0.002464	0.162227	0.169259	0.155717	-0.09461599999999999	4019100.0
2014-07-10	0.0040490000000000005	0.163011	0.174254	0.160657	0.154842	5181800.0
2014-07-09	-0.001797	0.166141	0.166141	0.153091	-0.068832	3720300.0
2014-07-08	0.007464	0.16353900000000002	0.177738	0.16353900000000002	0.283878	4718200.0
2014-07-07	0.004543999999999999	0.16011	0.170147	0.16011	0.172043	4135500.0
2014-07-03	-0.005647999999999999	0.157497	0.157497	0.146991	-0.21505300000000002	4023100.0
2014-07-02	-0.01819	0.161456	0.161456	0.137732	-0.705391	6467300.0
2014-07-01	-0.006611	0.162231	0.162231	0.151728	-0.25806100000000004	3594500.0
2014-06-30	0.007102	0.16558299999999998	0.175903	0.163261	0.275269	4446700.0
2014-06-27	0.005579	0.15833699999999998	0.17286400000000002	0.156521	0.21505300000000002	3863100.0
2014-06-26	0.003134	0.163008	0.166391	0.157283	0.12044200000000001	3337500.0
2014-06-25	0.010862	0.163277	0.17721900000000002	0.163277	0.41290699999999997	4393500.0
2014-06-24	-0.000679	0.17457999999999999	0.174843	0.16012200000000001	-0.025811	6902100.0
2014-06-23	-0.000678	0.159335	0.166428	0.156708	-0.025802	5372500.0
2014-06-20	-0.01051	0.165607	0.165866	0.15001	-0.40431999999999996	8205200.0
2014-06-19	0.004267	0.163271	0.173974	0.161965	0.163452	7358800.0
2014-06-18	0.025328	0.16436099999999998	0.192467	0.16222	0.9462510000000001	6044000.0
2014-06-17	-0.006179	0.158497	0.163019	0.152645	-0.232273	5127800.0
2014-06-16	0.003906	0.16222	0.18091400000000002	0.160351	0.146244	5251000.0
2014-06-13	0.00115	0.161685	0.16863699999999998	0.15607100000000002	0.043014	2983800.0
2014-06-12	0.009051	0.163297	0.176516	0.154124	0.335484	4648700.0
2014-06-11	-0.011923999999999999	0.161688	0.162487	0.148626	-0.44731499999999996	3944100.0
2014-06-10	-0.000687	0.157959	0.166483	0.157426	-0.025807	4161000.0
2014-06-09	-0.005696	0.15904400000000002	0.162223	0.149774	-0.21505300000000002	4138200.0
2014-06-06	-0.005213000000000001	0.165649	0.17144600000000002	0.154319	-0.197853	3725900.0
2014-06-05	0.008918	0.16009500000000002	0.177108	0.159563	0.335487	3500300.0
2014-06-04	0.001374	0.161955	0.165682	0.157962	0.051613	3395500.0
2014-06-03	0.0	0.163286	0.16727899999999998	0.157696	0.0	2926600.0
2014-06-02	-0.002513	0.160629	0.164346	0.155584	-0.094624	2622100.0
2014-05-30	0.0055119999999999995	0.15875	0.169429	0.156881	0.206452	3930500.0
2014-05-29	0.002072	0.16248800000000002	0.165163	0.155531	0.077427	2995400.0
2014-05-28	0.006719	0.164373	0.171106	0.16356500000000002	0.24945799999999999	3266900.0
2014-05-27	0.001857	0.166805	0.169503	0.16005899999999998	0.06881699999999999	4120800.0
2014-05-23	-0.002547	0.162218	0.16706300000000002	0.158181	-0.09462000000000001	2705100.0
2014-05-22	0.00817	0.165744	0.174427	0.164658	0.301079	3298600.0
2014-05-21	0.001637	0.16547699999999999	0.16683599999999998	0.15895399999999998	0.060211	2638000.0
2014-05-20	-0.001168	0.164388	0.17144600000000002	0.155157	-0.043007	3484700.0
2014-05-19	-0.015858	0.161152	0.16222	0.143785	-0.593555	4717700.0
2014-05-16	0.0016120000000000002	0.160079	0.168375	0.15793800000000002	0.06021900000000001	4053300.0
2014-05-15	-0.006631999999999999	0.160361	0.170728	0.15451199999999998	-0.24946999999999997	4268200.0
2014-05-14	0.009698	0.16383	0.181008	0.16275599999999998	0.361294	4692000.0
2014-05-13	0.0011560000000000001	0.166787	0.173505	0.15765099999999999	0.043014	4464000.0
2014-05-12	-0.009389	0.165149	0.16648	0.149976	-0.352695	4941400.0
2014-05-09	-0.011991	0.161172	0.16958900000000002	0.14802200000000001	-0.455917	6577700.0
2014-05-08	-0.014712000000000001	0.16326500000000002	0.16404200000000002	0.14408900000000002	-0.567749	5380000.0
2014-05-07	0.011498999999999999	0.16405999999999998	0.179525	0.163798	0.438713	5183000.0
2014-05-06	-0.003147	0.16092	0.164839	0.15726199999999999	-0.12043	2900400.0
2014-05-05	0.007017	0.161961	0.171171	0.15933	0.26666999999999996	4846400.0
2014-05-02	-0.022999000000000002	0.157089	0.160688	0.13241	-0.894631	7540300.0
